control_r1	control_r2	control_r3	MI_IZ_r1	MI_IZ_r2	MI_IZ_r3	MI_IZ_r4	MI_remote_r1	MI_remote_r2	MI_remote_r3	MI_remote_r4	Protein_Ids	Genes	imputed_values
13.346527583858	13.1310289735621	13.2424045195082	11.2403083658002	12.6576288412829	12.4571257980255	12.0299842461189	12.9279260751199	12.610731893103	11.9171296206925	12.8028818392651	P09470	Ace	1
15.5140421027387	15.7781207753296	15.5376461214503	15.9937146023227	15.1269383433997	15.4667328938172	14.8706007180984	15.6002904312116	14.8956510124162	15.5380100393892	15.2936440722044	P09528	Fth1	0
13.2085361585732	11.2970939524726	12.9214467448903	12.4429727882195	10.4411908838688	12.3595755497305	11.7477523249692	13.1771687887584	14.5712193544383	12.7819958027034	12.3609156517062	P09541	Myl4	4
12.6726419067733	12.0516405970443	12.5458525659474	12.0108392692708	11.667599456038	11.3594421039625	10.8045747349738	13.1666777906164	14.347849712624	12.5027646888494	13.0779639526136	P09541;P05977	Myl1;Myl4	0
20.3750903538895	20.5726428709964	20.5810736666176	20.3927303841004	20.2363132270428	20.4527701027036	19.4457443692189	20.5262413190616	20.4743812998961	20.7343242759542	20.7537684421441	P09542	Myl3	0
19.1463946524863	19.3025362937456	19.5251020982304	18.8835292981053	18.678885497565	18.5983324314649	17.8520539619776	19.0504332498417	18.8871551537905	19.1867018594182	19.1006957001211	P09542;P05977	Myl1;Myl3	0
20.4278672865851	20.4177577624085	20.4663075214324	20.1397986349386	20.0173195287389	19.6063672564328	18.6335061368578	20.2327581761839	20.2955133628049	20.2203051064941	19.3025095194904	P09542;P09541	Myl3;Myl4	0
11.8447845766339	12.2742412741918	11.8771500882026	12.6419772089396	13.1762822511325	13.2199580346892	13.0380118770858	11.996543623526	11.9982484013778	11.7298628716946	12.1163932589391	P09602;A0A087WR34	Gm20379;Hmgn2	4
16.1794192989758	16.1523046507031	16.0435186392769	16.3581463615963	16.0525383339689	15.7223566185105	14.7053461956642	16.1849799159173	15.9938074608978	16.1936293084165	16.2448097766132	P09671	Sod2	0
13.9886225615093	14.091584144183	13.7930037550858	16.0051749526329	14.8899839580107	15.3171228584903	14.7375167139209	14.834234005039	15.0683164476301	13.9680817495771	14.0916419903196	P09813	Apoa2	0
12.1461422317429	12.3664588266261	11.8838498845831	11.8779742531445	12.1018575200206	11.9696311471421	11.9489053129947	12.0998146051962	12.720389632206	12.1961932947613	12.6710633326117	P0C5K1	Sbk2	1
11.9869121790048	11.3993954291308	11.3654803965846	11.6241740220854	11.9327204187659	11.9152109397147	11.8099719797258	11.7642667414824	11.8222003509202	12.1382461975486	11.5604856944627	P0C605	Prkg1	3
9.16197835170204	9.77913493709108	9.52104288248585	9.64227769978292	8.5569160053706	9.6658599538186	10.2549443596495	9.30961277245412	10.1861142395416	9.14540233880938	9.21424625557482	P0C8K7	Smim1	2
18.0677074452821	18.3231207486159	18.2416201220704	19.1433358767753	19.1166891594586	18.8185790570304	19.0742669235866	18.4777187460744	18.6924861000938	18.4586709421225	18.5283854297156	P0CG49;P62984;P62983;A0A0A6YW67;P0CG50	Gm8797;Rps27a;Uba52;Ubb;Ubc	0
9.64669637025792	9.50365350506706	9.5451534878179	9.91870524755565	10.7246928999043	9.88799431407334	11.8918900031472	9.7449655089729	10.03274253013	9.74770474822798	10.1623657387493	P0CW03	Ly6c2	7
11.4486790222791	10.9014627774842	11.4145319743474	11.4167869738364	11.0753253786153	10.9706883168915	10.9171223413897	11.369973510227	11.5232384895234	11.5512997125113	10.8641706650107	P0DJE0	Pet100	1
14.6568940650979	14.4959986398305	14.822949180089	14.3531123570282	14.2931914169094	14.0603750719725	13.4544663815518	14.50887180038	14.4598222102788	14.823347335176	14.4337875399114	P0DN34	Ndufb1	0
10.5637898813061	10.2636447921717	10.3793891980745	11.8203824255205	12.0337774369777	11.9588462993721	12.0811039067857	10.8701874544951	10.8033239190415	10.6791465303766	11.0849013762006	P0DOV1;E9Q3L4;P0DOV2	Ifi204;Ifi207;Mnda	2
13.7240981231132	14.0259441042116	13.3425191896606	14.0651804909514	14.0591416309568	14.5460262671987	14.3512567383436	13.3964040956219	13.7414037828391	13.9719566171472	13.8244317504289	P0DP26;P0DP28;P0DP27	Calm1;Calm2;Calm3	0
15.7587229070625	15.4910169174743	15.2439809587082	15.9945213879022	15.7452699009927	15.855046080095	15.9895408553585	15.4657226287963	15.0115679680139	15.2426866047202	15.4359046147417	P0DP26;P0DP28;Q9D6P8;P0DP27	Calm1;Calm2;Calm3;Calml3	0
13.3415188232452	13.4075731625693	13.2424045195082	15.2043495268248	15.276742363022	15.8964861456812	16.1809173027378	13.702973479231	13.9241908382571	13.5374004249368	13.8260816808656	P10107	Anxa1	0
14.079676441532	14.397567683466	14.0828559085072	15.7946747727591	15.712615661557	15.2014156211122	15.2276272238255	14.3726678456713	15.249724571931	14.1828598640429	14.1466323132892	P10126	Eef1a1	0
18.7744846651348	18.9020364719948	18.7641880401481	19.5418793252654	19.3570536554533	19.3477597632194	19.17280836924	18.8728281584759	19.2834320521207	18.9985188132488	19.0996765548596	P10126;P62631	Eef1a1;Eef1a2	0
10.152344580493	10.3461883644084	9.9983224556338	10.7775676597915	11.8810948368071	11.3718916359676	11.6542019017439	10.404279418781	10.5962177150797	10.532278518794	10.6463019875068	P10404		5
10.2049378845065	10.3364234643611	9.87073767585918	11.8551332165721	11.8099449384376	11.7094984910901	11.5907367381327	10.1423751438604	10.9597339367138	10.6038488514834	10.7184253312731	P10404;P11370	Fv4	3
15.9605857360573	15.9659916571697	15.928164412616	15.72821283438	15.9664446173427	15.7458108568216	15.508673762299	15.9914066951424	16.0446737339657	15.8082000036248	15.7867290765428	P10493	Nid1	0
11.5983223985021	11.4535690208132	11.1933097409458	12.0758969223577	11.6119607695017	11.6838499429994	11.6469501556987	11.5170246566078	11.4484983572983	11.698908643526	11.4557227768926	P10605	Ctsb	0
12.6211704627476	12.4588910190449	12.5546128324464	12.5402733665584	12.646655456578	12.4902868221112	12.1062324894527	12.49155250355	12.8490551365366	12.6926046051652	12.8862624361992	P10630	Eif4a2	0
12.4725918472706	13.2445407417406	12.4271137657249	13.7996560097839	14.3873509616763	14.2106561254032	13.9338289434777	12.8743512793469	13.6962068690189	13.3598319035797	13.8085620299575	P10630;E9PV04;Q91VC3;A0A0N4SVP8;P60843	Eif4a1;Eif4a2;Eif4a3;Eif4a3l1;Eif4a3l2	0
12.8383904679301	13.1377596613522	12.9352645169768	14.3847972382038	14.0401184507648	13.716776599878	13.6088554347844	13.3924381790285	13.7139986067621	13.4464888705238	13.6734526311529	P10630;P60843	Eif4a1;Eif4a2	0
12.4102154764941	11.9684328042169	12.5117353610862	12.0296047229957	11.7636563962017	11.7039641169302	11.4655051858992	12.3710632866808	11.7990954030736	12.1972904235109	12.3228351296254	P10637	Mapt	0
14.2851999036899	14.3970395041505	14.0547653997398	15.464446836057	15.0947539966667	15.2879792534469	14.7566501363479	14.3826442890034	14.886087113871	14.4369066987207	14.4344457944031	P10639	Txn	0
14.399424803791	14.195979611014	14.3338541611942	14.3623753665975	14.2035697742933	13.9347965921784	13.9324362336935	14.0705486569242	14.2305909141942	13.9109424801156	14.3781187084615	P10649	Gstm1	0
12.5602014569936	12.4473544811145	12.2874786440197	12.573521750877	12.3641811751527	12.1697500607459	11.6783492520713	11.9592267822508	11.8130155582247	12.0217989461129	12.0099020796002	P10649;P19639	Gstm1;Gstm3	1
14.3792362026164	14.3130672500725	14.2235869603999	14.6704460251694	13.9292769046087	14.1476660302169	13.3837852798177	14.1596033287601	14.2932848336005	13.8337202740048	14.186617237563	P10649;P19639;P15626;Q80W21;O35660	Gstm1;Gstm2;Gstm3;Gstm6;Gstm7	0
13.3264435319823	12.9642596326765	13.437921087617	13.4137469147274	13.2693707124716	12.7497709823033	12.9598679406138	13.0655120643118	13.4363862224883	13.2745368584444	13.544566043314	P10649;P19639;Q80W21	Gstm1;Gstm3;Gstm7	0
12.0122997911881	12.172640021725	11.9618222580968	12.745371805266	12.9999771054879	12.9073770474622	13.0752200695406	12.3967733354812	12.445604636467	12.1721805791346	12.7965486816228	P10711	Tcea1	0
12.3488913332835	12.5303843892388	12.4481111418532	12.3152429833609	12.8114409259022	12.3110103200046	12.9895878633732	12.5673904813281	12.6324681719727	12.8323758042389	12.8214670777319	P10833	Rras	0
12.8472472649406	13.15362486127	12.992725951293	13.4140377273626	13.4036644983957	13.5983549690254	12.7798752693904	13.0017635462333	13.4144341955991	12.7676072140706	13.1227147743866	P10833;P62071	Rras;Rras2	0
11.3624096144697	11.7623488156441	11.3236065053855	12.270815070324	12.681422910308	12.9110960776745	12.6505536601097	12.0773698594952	12.0449712185542	11.7049281457685	12.1729493598151	P10852	Slc3a2	0
19.3712002167624	19.7216683047805	19.2824798953198	20.002232670103	20.279302248935	20.9136257420972	21.0851664017563	19.7142354541891	19.3055296438336	19.5842395338499	19.8422275598121	P10854;Q64525;Q64475;Q6ZWY9;P70696;Q64478;Q8CGP2;P10853;Q8CGP1	H2bc1;H2bc12;H2bc14;H2bc15;H2bc3;H2bc8;H2bc9;Hist1h2bp;Hist2h2bb	0
19.4660844295998	19.9780596295182	19.6378312231658	19.7782472123097	20.7080516099435	19.7894651891986	21.0865923869607	19.7122734130013	19.6992233675615	19.175303447382	19.6784402449257	P10854;Q64525;Q64475;Q6ZWY9;P70696;Q64524;Q64478;Q9D2U9;Q8CGP2;Q8CGP0;P10853;Q8CGP1	H2bc1;H2bc12;H2bc14;H2bc15;H2bc21;H2bc3;H2bc8;H2bc9;H2bu1;H2bu2;Hist1h2bp;Hist2h2bb	0
18.6076156744188	18.739569674026	18.9380748577494	19.34382981786	19.6513828455509	19.8825654393744	19.9517258125601	18.8396589881494	18.9166346684768	18.5140783282836	18.5709859784701	P10854;Q64525;Q64475;Q6ZWY9;Q64478;Q8CGP2;P10853;Q8CGP1	H2bc12;H2bc14;H2bc15;H2bc3;H2bc8;H2bc9;Hist1h2bp;Hist2h2bb	0
16.2536370027592	16.1593017602158	16.172226295539	16.7714894695006	16.6701998029134	16.28909670242	16.0282902840418	15.7139986067621	16.4302205779717	15.69467074921	15.8269679875935	P10854;Q64525;Q64475;Q6ZWY9;Q64524;Q64478;Q9D2U9;Q8CGP2;Q8CGP0;P10853;Q8CGP1	H2bc12;H2bc14;H2bc15;H2bc21;H2bc3;H2bc8;H2bc9;H2bu1;H2bu2;Hist1h2bp;Hist2h2bb	0
11.2189082793459	10.9103953901186	10.9626574638924	11.6584569699936	11.8981554357871	12.1545744755032	12.1246350834893	11.0937608651507	11.6530152188931	11.1556088435421	11.0942624655177	P10854;Q64525;Q6ZWY9;Q64478	H2bc14;H2bc8;H2bc9;Hist2h2bb	0
17.7661924199581	17.9747674673542	17.8881189256576	16.8634240587889	17.4265350381142	16.7951899090664	16.5188882382802	17.5761300068612	17.4932769296084	17.2191779760142	17.4520964230341	P10922	H1-0	0
12.8117680291845	13.0245648619904	12.7943772802404	13.4529618930512	14.0066854801368	14.2526063043927	14.2271044721161	12.9521315032687	13.1879597701848	13.0644750128847	12.8646756027181	P11031	Sub1	0
19.6294900307553	19.9729797860663	19.4508588483607	18.8481155314886	19.7464159092691	19.3625003673993	18.8416073429401	19.7005057579675	19.8989924854589	19.073723181157	19.461405504073	P11087	Col1a1	0
11.5247424834711	11.1754060848523	11.2694656843423	11.736913464595	11.8802072104475	12.2775954366916	11.783563058363	11.5026379071416	11.3887384525888	11.3950574425423	11.6164018100405	P11103	Parp1	0
12.7818514575643	12.823842884746	12.8226843461106	12.4834505236628	12.8502259133636	12.9159279158959	12.3499722740196	12.4835538116447	12.9073357336014	12.8638455541227	12.8608057081884	P11152	Lpl	0
12.1261411472509	10.6548060632084	12.9126816719727	13.9727913620964	14.7529659692657	15.2229986163411	15.6441999160023	12.3081427510984	11.3269462479252	12.012324978661	11.7959057192191	P11247	Mpo	2
10.7371357516038	11.2510506018478	10.9753843639883	13.6256974292927	13.702486562955	13.9216921979599	15.4450277824589	11.6047292697561	10.4341486394646	11.0990641505213	11.6415972156926	P11247;P49290	Epx;Mpo	5
14.3724365944032	14.5907566174309	14.2600080080638	17.606817245025	17.9073014609782	18.3718617063963	17.8713638367527	15.8883793904832	16.7684040419156	15.2942761149669	15.7115970738555	P11276	Fn1	0
11.3313424551797	11.1383998064756	11.0823153941982	12.9542363038987	12.4936528374095	12.0842802328725	12.6949324129584	11.7586188187641	11.9060450187312	11.8710581562903	11.6078619783678	P11352	Gpx1	0
18.7179876151892	18.6252629254631	18.4995111415071	19.9425345502673	18.8163743328266	18.6916072242811	18.1491169537345	18.6832893560992	18.4974230678306	19.0959918758505	19.0128263781022	P11404	Fabp3	0
12.0543126293933	11.9678962862333	12.2372428304001	12.7100228960925	12.1320530355138	12.6916671956191	13.0926630059608	12.670364140184	12.7938349346771	12.183799737625	12.3018791099614	P11438	Lamp1	0
17.4032367612286	17.5504988008613	17.5843313009883	18.2934985913475	18.1888785609604	17.6803938651373	17.6623624045052	17.7830621748974	18.1753838619738	17.9687624027691	17.8725005440868	P11499	Hsp90ab1	0
14.4219267466526	14.5145661284032	14.4651518510112	14.3243774689291	14.3738643188511	14.2778540203784	13.6536848071428	14.6449209114892	14.724423255507	14.499964197174	14.6478912150172	P11531	Dmd	0
10.7387540114993	10.8943975514158	10.6399882127199	11.5408109528169	11.7322946418392	11.5464700754042	11.9886172363623	10.980440302804	11.0926328689994	10.8729671601964	11.1610843236816	P11672	Lcn2	7
8.61646062533412	9.75758510872807	9.36814192215497	11.3617409490055	11.505002663884	11.6492831267371	10.7187041056749	10.0276295917332	9.83038844072314	9.93005629537107	10.4749644545355	P11680	Cfp	3
11.8306221573401	11.7505813833947	11.4665965334079	13.3859028343529	13.5273548214284	13.2309195875182	13.1518141147868	12.6983899652095	12.8779857523418	12.3281307289833	12.6828344216014	P11688	Itga5	0
11.7020297943269	11.5353142627555	11.0345788969793	11.0932987104729	11.3040603573812	12.2181136408124	12.0617780308045	11.870260675324	11.7366936543362	11.6303308388582	12.1936670358074	P11798	Camk2a	2
12.5695257439607	12.6243019862171	12.2799587357517	12.2349012366938	12.3063636437556	12.1665240251535	12.0960430578047	12.3176528544947	12.4438889182072	12.4759233800625	12.9054772646581	P11798;Q6PHZ2;P28652	Camk2a;Camk2b;Camk2d	0
12.3285515188971	12.670771306098	12.3712321283696	11.7168880370045	12.4665455542441	12.149245516501	12.014299494596	12.4244130168711	12.4342555180256	12.4746793923362	11.161547621648	P11798;Q6PHZ2;Q923T9;P28652	Camk2a;Camk2b;Camk2d;Camk2g	1
11.7997971051493	11.7320907033106	11.8469235175802	13.8969283575847	14.5211648665455	14.9272733379067	15.5174817812963	12.4694357759081	11.4119028563474	12.0026900581295	11.3424358522813	P11835	Itgb2	4
13.7687736082051	13.9927879001107	13.8125784441354	14.596958429503	14.7183509223427	14.4951867264794	14.5798167864102	14.0659714283605	14.3952998257604	14.0522199008863	14.1476660302169	P11983	Tcp1	0
13.4685222259844	13.5077450962491	13.6067984531292	13.3942885102887	13.5789387130934	13.4287788913376	12.7498505767287	13.7501835689421	13.7927597973248	13.7204259733969	13.7777587320296	P12367	Prkar2a	0
11.4241715387905	12.2117575215729	11.5891548714388	11.3024104504256	11.9433023476879	11.7505230620182	11.4101227060928	12.1553305544271	11.6342256872197	12.0552756559033	11.6797791638193	P12367;P31324	Prkar2a;Prkar2b	1
12.5800559540346	12.2276640725544	12.465214360595	12.6753815156501	12.4749125633639	12.469188996329	12.3773461156563	12.4887590070659	12.7352069425595	12.6156687151764	12.5487641224534	P12382	Pfkl	0
15.1151818638728	14.9122812258654	14.95636254343	15.3387677148962	14.8564984785935	14.252421513592	13.9755434942752	15.0066548030065	15.0071499398281	15.0992697225852	14.8742513651938	P12382;P47857	Pfkl;Pfkm	0
15.0487635683543	15.6580022276943	15.6356274389745	15.2508202344471	15.5911044608143	15.0877735905477	15.1012575906791	15.4682135494936	15.6373211055454	15.8961573548708	15.7498589548339	P12382;P47857;Q9WUA3	Pfkl;Pfkm;Pfkp	0
10.6742275846055	10.8790700980239	10.8984880229416	10.9498485917111	10.7921070074705	10.8449803131992	10.3264519588327	10.8975278466672	11.2587309039022	10.3363168658572	11.364638087433	P12382;Q9WUA3	Pfkl;Pfkp	0
18.5751957563679	18.4315180079063	18.9253342173644	18.4915478062908	18.0782133654255	18.2537459403778	17.1015961587663	18.5918948349712	18.5641308784803	18.5848744429166	18.3803173160409	P12787	Cox5a	0
13.0840742332579	13.391928250537	13.1482604795121	13.8301289313089	14.1648755087587	13.8267768694469	13.673960482423	13.4852884482069	13.5372548072556	13.1236784812825	13.1565697931187	P12804	Fgl2	0
10.9962192469419	10.8219413567687	11.0738470051454	11.2556954555122	11.2561320101384	11.5379595182686	11.6899193720909	11.4951904748216	11.336963954401	10.9835921974365	11.1791875620975	P12815	Pdcd6	1
12.3229477649387	12.2461259863731	12.7787362971319	12.5669007544208	12.2908194818037	11.5163500870279	12.6750528606596	12.5314423838516	12.5702233537788	12.8728729967859	12.5780683628942	P12849;Q9DBC7	Prkar1a;Prkar1b	0
13.7739118721176	14.066619000973	13.9098462179152	14.7753016278703	14.9081674166667	14.8730595476615	14.8535727257646	14.3691679088471	14.6068562735651	14.2233984147116	14.443403333423	P12970	Rpl7a	0
15.0841980026827	15.2334698875221	15.0179566947847	15.9113264433556	15.9410223809715	15.8401927425342	15.4306844880659	15.4812318263441	15.9123373698694	15.1259905299446	15.1378757087335	P13020	Gsn	0
16.6240671861927	16.2285725848048	16.5328033495103	16.4136097497887	15.891926067415	15.96980966504	14.8016426885299	16.8760252529399	16.5228849213631	16.4063046723225	15.4318762489546	P13541	Myh3	1
11.611734900769	12.0985223316823	11.6010000311512	11.1388861268729	11.8922164468223	12.1463642798325	12.1401999042376	11.8384869875192	12.0651299908595	11.5332372488903	11.6001452163587	P13595	Ncam1	2
11.8493542733979	12.5260223373849	12.0933218217233	13.6179265567988	14.0653740582627	14.0045189482886	14.155284694819	12.566018351012	13.3741564882348	12.4012662017069	12.7868413640211	P13597	Icam1	0
13.69431435322	13.6902817666816	13.4635116014809	13.751439451538	13.6178691783494	13.4005726175462	13.2868724866031	13.6592377879755	13.8541671191505	13.7190037085918	13.9635373416483	P13707	Gpd1	0
10.7840048090858	10.8466098523519	10.7021081867844	11.7146490723318	12.0187461293123	12.1897327197532	12.613276097788	11.1154014535059	11.3473218417735	10.9074027644852	11.1666177023919	P13864	Dnmt1	8
15.2047163234155	15.5453868469002	15.1076012417259	16.3879516762197	16.5695144702843	16.9379484663137	17.0048458907494	15.789312027546	16.1403145446483	15.326383840383	16.0273920140099	P14069	S100a6	0
16.077986059504	16.0703599758871	16.0092906549021	15.6516880009551	15.7281596788204	15.3691610913492	14.7974943499591	16.0652899017532	15.9352916851132	16.0454909224603	15.8891355424093	P14094	Atp1b1	0
10.076869029211	10.7312843302144	10.4801165026405	11.4907506164782	11.5974520279248	11.340306338859	11.0135669407301	11.4301807139477	10.2501562734616	10.4736347291281	10.7758818406897	P14106	C1qb	2
14.7152488293249	14.7757748686373	14.5805589013863	15.264013686577	15.5344427188414	15.1216468304986	15.1979960478692	15.0183088637743	15.2218438594713	14.9781115949396	14.8770827864335	P14115	Rpl27a	0
14.6351172501132	14.8056280086098	14.6791116814023	15.3100198200761	15.4764519400743	15.6995290763561	15.3833904235691	15.065041611445	15.1386277895737	15.1178541012098	15.082065857738	P14131	Rps16	0
14.710526647688	14.042086832262	14.4651008207716	14.1117225425051	13.8880868102994	13.6658466332112	12.9272909332789	14.8171185697089	14.4395322390887	14.4108156893456	14.0878440177508	P14142	Slc2a4	0
14.2289539368164	14.4619909505856	14.3834950541248	15.0570609790273	15.1175781721584	15.4148734873005	15.1949184099873	14.6993826695842	14.7852276681319	14.5734460102809	14.7066309136696	P14148	Rpl7	0
18.9303186541273	18.7006225902555	18.6877378974635	19.2423553908505	18.4701544081469	18.1572827816969	17.3034864580249	18.5933728847234	18.6047957137369	18.3522719332967	18.8630973272872	P14152	Mdh1	0
14.8940645844922	15.1508618881602	15.0220990166779	15.883929572734	15.938205833554	15.8787813700249	15.8037830137569	15.4864296779085	15.6324840764114	15.4943462272348	15.5425845348018	P14206	Rpsa	0
13.582259613445	13.7305868897101	13.606069717019	15.0900338303513	14.9672758010843	14.5025272747842	14.4330898534041	14.1839532231605	14.6102001315462	14.2782025991821	14.2078913268766	P14211	Calr	0
11.5358585586166	12.4933426110778	11.514773220186	12.9518857127015	13.179657218249	12.6585417649704	13.3012246638276	12.1003633889792	12.1679543523734	11.2594843555425	11.2031644423152	P14430;P01898;P01896;O19441;P01901;P01897;Q8HWB2;P79568;G3UXE9;P14429	Gm8909;H2-K1;H2-L;H2-Q1;H2-Q10;H2-Q4;H2-Q6;H2-Q7;H2-Q8	0
10.2179819242777	10.4087616579429	10.3384199001781	11.6570906376418	11.4626965274548	11.5508573877633	10.3656334908815	10.4761827865268	10.7827279853382	10.5001995962428	10.7629862589625	P14430;P01898;P06339;Q4KN81	H2-Q10;H2-Q2;H2-Q8;H2-T23	5
11.7217357827188	12.2970824856757	12.4253260685326	12.4937879151253	12.7534862889754	13.0388675615087	12.8130516442954	12.1588589512561	11.917263910592	11.9394576783377	12.151777291762	P14430;P01898;P14431;Q8HWB2;P79568;P14429	H2-Q10;H2-Q4;H2-Q6;H2-Q7;H2-Q8;H2-Q9	2
12.8213494802366	13.1550316500794	13.0386669756343	14.3503798354836	14.0990765398218	12.8336392458717	14.1856110660881	13.5846572106823	13.1606986944443	12.5072148694616	13.2647210864898	P14430;P14431;P79568;P14429	H2-Q6;H2-Q7;H2-Q8;H2-Q9	1
16.2239941350112	16.3871355184983	16.4408270018968	18.5293466669948	18.5078256043032	17.8936866627178	17.0107466265153	17.1931114195125	17.6061955370415	17.2538382539546	17.3929043374937	P14602	Hspb1	0
12.4406304285352	12.4920008648163	12.5518860645095	12.7577379311193	12.8995948346864	12.547950056947	12.6970631233407	12.6793063498538	12.884183877334	12.6582784379605	12.8515187226877	P14685	Psmd3	0
15.3618478466737	15.6938843844036	15.4608558073432	15.6769019488258	16.2354795121146	16.1508757677492	16.3905804338006	15.5533563030851	15.6602466481276	15.2479979558176	15.3853939608783	P14733	Lmnb1	0
15.4819917361508	15.1314390071248	15.0780340261201	15.5580439656906	15.5178569705783	15.4950586522712	15.4280918672022	15.1768743753448	15.3737182119679	15.2993046241957	15.1684684217857	P14824	Anxa6	0
13.6650915977695	13.9318178454904	13.9021489690132	14.5899378314331	14.6467836918378	14.4709066730152	14.2196676888823	14.085040847558	14.3994381557115	14.1263818305426	14.2472525753227	P14869	Rplp0	0
9.65738991258115	9.6640571530209	9.61007642605183	10.2846506194491	10.1633399501343	10.66358352808	10.6594413696632	8.82432871628368	10.539827647699	9.98129612679094	10.4266736001562	P14873	Map1b	5
11.0326312936808	11.2557459616009	11.0592336831713	12.4817363754346	12.5420379329746	13.1439491471164	12.9630640449479	11.2291132106688	11.6411485974112	11.4919526133839	11.7019301952329	P14901	Hmox1	4
12.1062095841038	11.5610014782663	12.1126740722712	12.4899181872786	11.5349496640887	11.8997345423575	12.2690740677551	12.1906333777057	11.4384176180106	12.0273669580785	11.9044539912634	P15105	Glul	0
14.4902429419511	14.4135419888017	14.2521331926718	14.357689449961	14.1886274777694	13.975946460458	12.781876040367	14.6160778234516	14.5276175055956	14.7137409155399	14.2473045048515	P15116	Cdh2	0
12.206941085068	11.951284714967	12.31050485949	12.7534883782345	11.7298119007259	12.3915282331146	11.1819907893163	12.5250607176456	12.5715749023841	12.3953011647811	12.614854750402	P15116;P39038	Cdh2;Cdh4	0
12.6907139014597	12.3413131063961	12.5180506776677	12.196525287289	12.3670242642826	12.4267731731691	12.1504866921096	12.9920815258513	13.2655095653306	13.3027388695069	13.2166988789154	P15306	Thbd	0
9.65065466175556	9.67466068253925	9.53238632347429	10.6165396546093	9.5912567839637	12.1229929572306	11.2715083787366	9.51476394711981	10.0442815040996	9.80494899721844	10.1986028132684	P15327	Bpgm	8
16.5242524491889	16.3492535801232	16.2467109131046	16.8520173749128	16.7273488137738	16.9343934840913	17.0226603972859	16.704119788513	17.2159784646783	16.2782897307248	16.1106892429344	P15331;P20152	Prph;Vim	0
10.9212235694921	10.9003536129064	10.7479254394314	12.6855109613065	12.8135888190532	13.0782358855302	13.4351363128924	10.9027820870276	11.0589387725692	11.1967127678311	11.3998427339463	P15379	Cd44	3
12.3728922599889	12.2769792977848	12.178418986856	12.4372839266085	12.879960337964	13.7443923859941	12.7544992246909	12.4725715403855	12.6981815732965	12.4778240259393	12.7529994091062	P15508	Sptb	0
12.9657987115404	11.0954827379589	12.9478122421411	12.5002169746458	12.9486592455601	12.8637382224983	13.0176366246968	12.7810604872175	12.9829846647419	12.7113658429955	12.9021075051644	P15508;Q62261	Sptb;Sptbn1	1
11.2557485570504	11.5680748695232	11.1979046970258	11.3938837855182	11.5933864538682	12.2138636527493	12.1201377499243	11.7868046163539	11.2391987196462	11.2749604721406	11.2133837375154	P15508;Q68FG2;E9PX29;Q62261	Sptb;Sptbn1;Sptbn2;Sptbn4	1
12.1982594269651	12.2902809741736	12.3178252378947	12.5066831396507	12.5505255551822	12.7325893162235	12.3887411428364	12.3310906513942	12.4985550541986	12.1150599112856	11.656684060291	P15508;Q68FG2;Q62261	Sptb;Sptbn1;Sptbn2	3
10.3126334109764	10.8671010950154	10.7896151508624	11.8166916958893	11.0396524927631	11.4098231817677	10.8946737897074	10.9903947432867	11.1283166029035	10.9526102194872	11.0578875110873	P15532	Nme1	2
16.8816397677299	16.7241674197674	16.8103080336506	17.4886325574366	16.8743210176176	16.2405323541013	16.016914901835	16.6274483872112	16.6549016989101	16.796217094841	16.6770864520013	P15532;Q01768	Nme1;Nme2	0
13.4022793022051	13.2578268313734	13.0778838644383	13.5101089228658	12.8825800064903	12.2981255911456	12.523336517344	12.8615502779642	12.9219004284269	13.0424271754362	12.7827975932218	P15626	Gstm2	0
11.3721522405655	11.8531847763826	11.4412116372931	11.2162850920896	11.2448552927942	11.0770674232442	11.0161513800614	11.4143998393304	10.9174168366432	11.4325053627863	11.3037466866303	P15626;Q80W21	Gstm2;Gstm7	4
15.262481922315	15.1578127041236	15.6826901508081	15.9328998509608	16.1711103232894	15.7528614647679	16.8551726453154	15.1980689708612	15.0938466775787	14.9071206946311	14.9276437215064	P15864	H1-2	1
16.8766128672486	17.440958360253	16.2130472460401	17.4026540357622	18.099142307071	18.2216012808122	18.0590063952011	16.1027241455641	16.9593567575719	16.8040553745356	16.804887269584	P15864;P43274;Q07133;P43276;P43277	H1-2;H1-3;H1-4;H1-5;H1-6	0
17.7651047661331	18.1206935084184	18.3489615084291	18.3401239261318	18.9474543067672	19.0010617740412	19.1374965193486	18.1155771226514	18.0027216363984	17.5523538937691	17.672204323964	P15864;P43274;Q07133;P43277	H1-2;H1-3;H1-4;H1-6	0
18.0030401994236	18.7560578342704	18.1391865957354	18.454339460755	19.3112959830435	19.5219626781546	19.8166602626867	18.0614661258911	18.1952183937621	17.56004169812	18.073733639675	P15864;P43277	H1-2;H1-3	0
13.7399282464482	13.9161313804156	13.6516235418153	14.5256981987834	14.3673055347707	13.9415611906665	13.8670373693052	13.6638026834451	14.3288361837992	13.9200829762255	13.8194007505362	P16045	Lgals1	0
12.8792692531487	12.8861614378943	12.7545829363399	12.1102614400592	12.2913137221129	11.9349734634865	12.0791080605703	12.626474725275	12.5228831937843	12.6730197124198	12.5513692825667	P16056	Met	5
